MovieID,Title,Genres,tmdbID
1570,Tetsuo II: Body Hammer (1992),Sci-Fi,17991
1571,When the Cats Away (Chacun cherche son chat) (1996),Comedy|Romance,11956
1572,Contempt (Le Mépris) (1963),Drama,266
1573,Face/Off (1997),Action|Sci-Fi|Thriller,754
1574,Fall (1997),Romance,37567
1575,Gabbeh (1996),Drama,43771
1577,Mondo (1996),Drama,124834
1578,"Innocent Sleep, The (1995)",Crime,249358
1579,For Ever Mozart (1996),Drama,111367
1580,Men in Black (1997),Action|Adventure|Comedy|Sci-Fi,607
1581,Out to Sea (1997),Comedy,18080
1582,Wild America (1997),Adventure|Children's,38225
1583,"Simple Wish, A (1997)",Children's|Fantasy,17834
1584,Contact (1997),Drama|Sci-Fi,686
1585,Love Serenade (1996),Comedy,65046
1586,G.I. Jane (1997),Action|Drama|War,4421
1587,Conan the Barbarian (1982),Action|Adventure,9387
1588,George of the Jungle (1997),Children's|Comedy,10603
1589,Cop Land (1997),Crime|Drama|Mystery,2142
1590,Event Horizon (1997),Action|Mystery|Sci-Fi|Thriller,8413
1591,Spawn (1997),Action|Adventure|Sci-Fi|Thriller,10336
1592,Air Bud (1997),Children's|Comedy,20737
1593,Picture Perfect (1997),Comedy|Romance,9413
1594,In the Company of Men (1997),Drama,14585
1595,Free Willy 3: The Rescue (1997),Adventure|Children's|Drama,18519
1596,Career Girls (1997),Drama,49462
1597,Conspiracy Theory (1997),Action|Mystery|Romance|Thriller,8834
1598,Desperate Measures (1998),Crime|Drama|Thriller,9458
1599,Steel (1997),Action,8854
1600,She's So Lovely (1997),Drama|Romance,38295
1601,Hoodlum (1997),Crime|Drama|Film-Noir,22073
1602,Leave It to Beaver (1997),Comedy,37244
1603,Mimic (1997),Sci-Fi|Thriller,4961
1604,Money Talks (1997),Action|Comedy,9416
1605,Excess Baggage (1997),Adventure|Romance,26180
1606,Kull the Conqueror (1997),Action|Adventure,17832
1608,Air Force One (1997),Action|Thriller,9772
1609,187 (1997),Drama,6072
1610,"Hunt for Red October, The (1990)",Action|Thriller,1669
1611,My Own Private Idaho (1991),Drama,468
1612,"Kiss Me, Guido (1997)",Comedy,32519
1613,Star Maps (1997),Drama,108401
1614,In & Out (1997),Comedy,10806
1615,"Edge, The (1997)",Adventure|Thriller,9433
1616,"Peacemaker, The (1997)",Action|Thriller|War,6623
1617,L.A. Confidential (1997),Crime|Film-Noir|Mystery|Thriller,2118
1619,Seven Years in Tibet (1997),Drama|War,978
1620,Kiss the Girls (1997),Crime|Drama|Thriller,9437
1621,Soul Food (1997),Drama,29461
1622,Kicked in the Head (1997),Comedy|Drama,56651
1623,Wishmaster (1997),Horror,10351
1624,"Thousand Acres, A (1997)",Drama,66588
1625,"Game, The (1997)",Mystery|Thriller,2649
1626,Fire Down Below (1997),Action|Drama|Thriller,14289
1627,U Turn (1997),Action|Crime|Mystery,10155
1628,"Locusts, The (1997)",Drama,75250
1629,"MatchMaker, The (1997)",Comedy|Romance,20457
1631,"Assignment, The (1997)",Thriller,18355
1632,"Smile Like Yours, A (1997)",Comedy|Romance,33657
1633,Ulee's Gold (1997),Drama,55306
1635,"Ice Storm, The (1997)",Drama,68924
1636,Stag (1997),Action|Thriller,36434
1639,Chasing Amy (1997),Drama|Romance,2255
1640,How to Be a Player (1997),Comedy,28353
1641,"Full Monty, The (1997)",Comedy,9427
1642,Indian Summer (a.k.a. Alive & Kicking) (1996),Comedy|Drama,172545
1643,"Mrs. Brown (Her Majesty, Mrs. Brown) (1997)",Drama|Romance,17589
1644,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller,3597
1645,"Devil's Advocate, The (1997)",Crime|Horror|Mystery|Thriller,1813
1646,Rocket Man (1997),Comedy,36797
1647,Playing God (1997),Crime|Thriller,12628
1648,"House of Yes, The (1997)",Comedy|Drama|Thriller,33344
1649,"Fast, Cheap & Out of Control (1997)",Documentary,25099
1650,Washington Square (1997),Drama,45019
1651,Telling Lies in America (1997),Drama,63437
1652,Year of the Horse (1997),Documentary,62422
1653,Gattaca (1997),Drama|Sci-Fi|Thriller,782
1654,FairyTale: A True Story (1997),Children's|Drama|Fantasy,29911
1655,Phantoms (1998),Horror,9827
1656,Swept from the Sea (1997),Romance,1959
1657,Wonderland (1997),Documentary,251481
1658,"Life Less Ordinary, A (1997)",Romance|Thriller,8067
1659,Hurricane Streets (1998),Drama,125052
1660,Eve's Bayou (1997),Drama,45153
1661,Switchback (1997),Thriller,10871
1662,Gang Related (1997),Crime,14398
1663,Stripes (1981),Comedy,10890
1664,Nénette et Boni (1996),Drama,99002
1665,Bean (1997),Comedy,1281
1666,Hugo Pool (1997),Romance,32332
1667,Mad City (1997),Action|Drama,9770
1668,One Night Stand (1997),Drama,12616
1669,"Tango Lesson, The (1997)",Romance,34838
1670,Welcome To Sarajevo (1997),Drama|War,14905
1671,Deceiver (1997),Crime,14583
1672,"Rainmaker, The (1997)",Drama,11975
1673,Boogie Nights (1997),Drama,4995
1674,Witness (1985),Drama|Romance|Thriller,9281
1675,Incognito (1997),Crime|Thriller,45928
1676,Starship Troopers (1997),Action|Adventure|Sci-Fi|War,563
1677,Critical Care (1997),Comedy,61337
1678,"Joy Luck Club, The (1993)",Drama,19931
1679,Chairman of the Board (1998),Comedy,31535
1680,Sliding Doors (1998),Drama|Romance,10215
1681,Mortal Kombat: Annihilation (1997),Action|Adventure,9823
1682,"Truman Show, The (1998)",Drama,37165
1683,"Wings of the Dove, The (1997)",Drama|Romance|Thriller,45609
1684,Mrs. Dalloway (1997),Romance,38904
1685,"I Love You, I Love You Not (1996)",Romance,45565
1686,Red Corner (1997),Crime|Thriller,9407
1687,"Jackal, The (1997)",Action|Thriller,4824
1688,Anastasia (1997),Animation|Children's|Musical,9444
1689,"Man Who Knew Too Little, The (1997)",Comedy|Mystery,9414
1690,Alien: Resurrection (1997),Action|Horror|Sci-Fi,8078
1692,Alien Escape (1995),Horror|Sci-Fi,29938
1693,Amistad (1997),Drama,11831
1694,"Apostle, The (1997)",Drama,2895
1695,Artemisia (1997),Drama,39177
1696,Bent (1997),Drama|War,19601
1697,"Big Bang Theory, The (1994)",Crime,124606
1698,"Boys, Les (1997)",Comedy,42832
1699,"Butcher Boy, The (1998)",Drama,22797
1701,Deconstructing Harry (1997),Comedy|Drama,2639
1702,Flubber (1997),Children's|Comedy|Fantasy,9574
1703,For Richer or Poorer (1997),Comedy,10371
1704,Good Will Hunting (1997),Drama,489
1705,Guy (1996),Drama,167738
1706,Harlem River Drive (1996),Drama,293820
1707,Home Alone 3 (1997),Children's|Comedy,9714
1708,Ill Gotten Gains (1997),Drama,102406
1709,Legal Deceit (1997),Thriller,531591
1711,Midnight in the Garden of Good and Evil (1997),Comedy|Crime|Drama|Mystery,8197
1713,Mouse Hunt (1997),Children's|Comedy,6283
1714,Never Met Picasso (1996),Romance,279698
1715,Office Killer (1997),Thriller,49728
1716,"Other Voices, Other Rooms (1997)",Drama,64562
1717,Scream 2 (1997),Horror|Thriller,4233
1718,Stranger in the House (1997),Thriller,191874
1719,"Sweet Hereafter, The (1997)",Drama,10217
1720,Time Tracers (1995),Action|Adventure|Sci-Fi,438108
1721,Titanic (1997),Drama|Romance,597
1722,Tomorrow Never Dies (1997),Action|Romance|Thriller,714
1723,Twisted (1996),Comedy|Drama,52537
1724,Full Speed (1996),Drama,12799
1725,"Education of Little Tree, The (1997)",Drama,62394
1726,"Postman, The (1997)",Drama,9922
1727,"Horse Whisperer, The (1998)",Drama,547
1728,"Winter Guest, The (1997)",Drama,25994
1729,Jackie Brown (1997),Crime|Drama,184
1730,Kundun (1997),Drama,9746
1731,Mr. Magoo (1997),Comedy,9438
1732,"Big Lebowski, The (1998)",Comedy|Crime|Mystery|Thriller,115
1733,Afterglow (1997),Drama|Romance,26941
1734,My Life in Pink (Ma vie en rose) (1997),Comedy|Drama,27103
1735,Great Expectations (1998),Drama|Romance,9410
1739,3 Ninjas: High Noon On Mega Mountain (1998),Action|Children's,32302
1740,Men of Means (1998),Action|Drama,216794
1742,Caught Up (1998),Crime,88863
1743,Arguing the World (1996),Documentary,154821
1744,Firestorm (1998),Action|Adventure|Thriller,41417
1746,Senseless (1998),Comedy,12538
1747,Wag the Dog (1997),Comedy|Drama,586
1748,Dark City (1998),Film-Noir|Sci-Fi|Thriller,2666
1749,"Leading Man, The (1996)",Romance,46338
1750,Star Kid (1997),Adventure|Children's|Fantasy|Sci-Fi,54007
1752,Hard Rain (1998),Action|Thriller,11258
1753,Half Baked (1998),Comedy,9490
1754,Fallen (1998),Action|Mystery|Thriller,9411
1755,Shooting Fish (1997),Romance,25719
1756,"Prophecy II, The (1998)",Horror,9033
1757,Duoluo tianshi (1995),Drama,11220
1759,Four Days in September (1997),Drama,21253
1760,Spice World (1997),Comedy|Musical,6116
1762,Deep Rising (1998),Action|Horror|Sci-Fi,9457
1764,Tainted (1998),Comedy|Thriller,281289
1765,"Letter From Death Row, A (1998)",Crime|Drama,43911
1767,Music From Another Room (1998),Drama|Romance,39424
1768,Mat' i syn (1997),Drama,44361
1769,"Replacement Killers, The (1998)",Action|Thriller,11702
1770,B. Monkey (1998),Romance|Thriller,2923
1771,Night Flier (1997),Horror,12238
1772,Blues Brothers 2000 (1998),Action|Comedy|Musical,11568
1773,Tokyo Fist (1995),Action|Drama,41577
1776,Ride (1998),Drama,66894
1777,"Wedding Singer, The (1998)",Comedy|Romance,11003
1779,Sphere (1998),Adventure|Sci-Fi|Thriller,10153
1780,Ayn Rand: A Sense of Life (1997),Documentary,49645
1781,"Further Gesture, A (1996)",Drama,47112
1782,Little City (1998),Comedy|Romance,102732
1783,Palmetto (1998),Film-Noir|Mystery|Thriller,30949
1784,As Good As It Gets (1997),Comedy|Drama,2898
1785,King of New York (1990),Action|Crime,9558
1787,"Paralyzing Fear: The Story of Polio in America, A (1998)",Documentary,83593
1788,Men With Guns (1997),Action|Drama,320011
1791,Twilight (1998),Crime|Drama,26269
1792,U.S. Marshalls (1998),Action|Thriller,11808
1793,Welcome to Woop-Woop (1997),Comedy,6970
1794,Love and Death on Long Island (1997),Comedy|Drama,47452
1795,"Callejón de los milagros, El (1995)",Drama,18205
1796,In God's Hands (1998),Action|Drama,36943
1797,Everest (1998),Documentary,21736
1798,Hush (1998),Thriller,17941
1799,Suicide Kings (1997),Crime|Drama,10668
1801,"Man in the Iron Mask, The (1998)",Action|Drama|Romance,9313
1804,"Newton Boys, The (1998)",Crime|Drama,42807
1805,Wild Things (1998),Crime|Drama|Mystery|Thriller,617
1806,Paulie (1998),Adventure|Children's|Comedy,36568
1807,"Cool Dry Place, A (1998)",Drama,37272
1809,Hana-bi (1997),Comedy|Crime|Drama,5910
1810,Primary Colors (1998),Drama,9440
1811,"Niagara, Niagara (1997)",Drama,53092
1812,Wide Awake (1998),Children's|Comedy|Drama,32911
1814,"Price Above Rubies, A (1998)",Drama,44308
1815,Eden (1997),Drama,124821
1816,Two Girls and a Guy (1997),Comedy|Drama,32456
1817,No Looking Back (1998),Comedy|Drama|Romance,93350
1819,Storefront Hitchcock (1997),Drama,62695
1820,"Proposition, The (1998)",Drama,32144
1821,"Object of My Affection, The (1998)",Comedy|Romance,17127
1822,Meet the Deedles (1998),Children's|Comedy,40688
1824,Homegrown (1998),Comedy|Thriller,17133
1825,"Player's Club, The (1998)",Action|Drama,19848
1826,Barney's Great Adventure (1998),Adventure|Children's,17644
1827,"Big One, The (1997)",Comedy|Documentary,1774
1829,Chinese Box (1997),Drama|Romance,30265
1830,Follow the Bitch (1998),Comedy,558884
1831,Lost in Space (1998),Action|Sci-Fi|Thriller,2157
1832,Heaven's Burning (1997),Action|Drama,70581
1833,Mercury Rising (1998),Action|Drama|Thriller,8838
1834,"Spanish Prisoner, The (1997)",Drama|Thriller,29193
1835,City of Angels (1998),Romance,795
1836,"Last Days of Disco, The (1998)",Drama,16980
1837,"Odd Couple II, The (1998)",Comedy,27472
1839,My Giant (1998),Comedy,47881
1840,He Got Game (1998),Drama,9469
1841,"Gingerbread Man, The (1998)",Drama|Thriller,12488
1842,Illtown (1996),Crime|Drama,98499
1843,Slappy and the Stinkers (1998),Children's|Comedy,81367
1844,Live Flesh (1997),Drama,267
1845,Zero Effect (1998),Comedy|Thriller,16148
1846,Nil By Mouth (1997),Drama,21252
1847,Ratchet (1996),Drama|Thriller,73135
1848,"Borrowers, The (1997)",Adventure|Children's|Comedy|Fantasy,9449
1849,Prince Valiant (1997),Adventure,6264
1850,"I Love You, Don't Touch Me! (1998)",Drama|Romance,90414
1851,Leather Jacket Love Story (1997),Drama|Romance,188870
1852,Love Walked In (1998),Drama|Thriller,215373
1853,"Alan Smithee Film: Burn Hollywood Burn, An (1997)",Comedy,78149
1854,Kissing a Fool (1998),Comedy|Romance,15513
1855,Krippendorf's Tribe (1998),Comedy,31220
1856,Kurt & Courtney (1998),Documentary|Musical,13907
1857,"Real Blonde, The (1997)",Comedy,29825
1858,Mr. Nice Guy (1997),Action|Comedy,10622
1859,Taste of Cherry (1997),Drama,30020
1860,Character (Karakter) (1997),Drama,17139
1861,Junk Mail (1997),Comedy|Thriller,34582
1862,Species II (1998),Horror|Sci-Fi,10216
1863,Major League: Back to the Minors (1998),Comedy,9771
1864,Sour Grapes (1998),Comedy,24560
1865,Wild Man Blues (1998),Documentary,76330
1866,"Big Hit, The (1998)",Action|Comedy,9448
1867,Tarzan and the Lost City (1998),Action|Adventure,38618
1869,Black Dog (1998),Action|Thriller,18316
1870,"Dancer, Texas Pop. 81 (1998)",Comedy|Drama,78373
1871,"Friend of the Deceased, A (1997)",Comedy|Drama,77514
1872,Go Now (1995),Drama,49474
1873,"Misérables, Les (1998)",Drama,4415
1874,Still Breathing (1997),Comedy|Romance,39467
1875,Clockwatchers (1997),Comedy,55561
1876,Deep Impact (1998),Action|Drama|Sci-Fi|Thriller,8656
1877,Little Men (1998),Drama,209345
1878,Woo (1998),Comedy|Romance,58680
1879,"Hanging Garden, The (1997)",Drama,35161
1880,Lawn Dogs (1997),Drama,35796
1881,Quest for Camelot (1998),Adventure|Animation|Children's|Fantasy,18937
1882,Godzilla (1998),Action|Sci-Fi,929
1883,Bulworth (1998),Comedy,9452
1884,Fear and Loathing in Las Vegas (1998),Comedy|Drama,1878
1885,"Opposite of Sex, The (1998)",Comedy|Drama,9844
1886,I Got the Hook Up (1998),Comedy,40505
1887,Almost Heroes (1998),Adventure|Comedy,14342
1888,Hope Floats (1998),Comedy|Drama|Romance,9715
1889,Insomnia (1997),Thriller,26610
1890,Little Boy Blue (1997),Drama,20064
1891,"Ugly, The (1997)",Horror|Thriller,40961
1892,"Perfect Murder, A (1998)",Mystery|Thriller,1965
1893,Beyond Silence (1996),Drama,312
1894,Six Days Seven Nights (1998),Adventure|Comedy|Romance,6068
1895,Can't Hardly Wait (1998),Comedy|Drama|Romance,15037
1896,Cousin Bette (1998),Comedy,50043
1897,High Art (1998),Drama|Romance,37636
1898,"Land Girls, The (1998)",Drama|War,17044
1899,Passion in the Desert (1998),Adventure|Drama,60951
1900,"Children of Heaven, The (Bacheha-Ye Aseman) (1997)",Drama,21334
1901,Dear Jesse (1997),Documentary,416437
1902,Dream for an Insomniac (1996),Drama|Romance,32284
1903,Hav Plenty (1997),Comedy,51955
1904,Henry Fool (1997),Comedy|Drama,37410
1905,Marie Baie Des Anges (1997),Drama,47481
1906,Mr. Jealousy (1997),Comedy|Romance,53765
1907,Mulan (1998),Animation|Children's,10674
1908,Resurrection Man (1998),Drama|Thriller,136134
1909,"X-Files: Fight the Future, The (1998)",Mystery|Sci-Fi|Thriller,846
1910,I Went Down (1997),Action|Comedy|Crime,12655
1911,Doctor Dolittle (1998),Comedy,3050
1912,Out of Sight (1998),Action|Crime|Romance,1389
1913,Picnic at Hanging Rock (1975),Drama|Mystery,11020
1914,Smoke Signals (1998),Comedy|Drama,20862
1915,Voyage to the Beginning of the World (1997),Drama,108548
1916,Buffalo 66 (1998),Action|Comedy|Drama,9464
1917,Armageddon (1998),Action|Adventure|Sci-Fi|Thriller,95
1918,Lethal Weapon 4 (1998),Action|Comedy|Crime|Drama,944
1919,Madeline (1998),Children's|Comedy,35680
1920,Small Soldiers (1998),Animation|Children's|Fantasy|War,11551
1921,Pi (1998),Sci-Fi|Thriller,473
1922,Whatever (1998),Drama,102304
1923,There's Something About Mary (1998),Comedy,544
1924,Plan 9 from Outer Space (1958),Horror|Sci-Fi,10513
1925,Wings (1927),Drama|Romance|War,28966
1926,"Broadway Melody, The (1929)",Musical,65203
1927,All Quiet on the Western Front (1930),War,143
1928,Cimarron (1931),Western,42861
1929,Grand Hotel (1932),Drama,33680
1930,Cavalcade (1933),Drama,56164
1931,Mutiny on the Bounty (1935),Adventure,12311
1932,"Great Ziegfeld, The (1936)",Musical,43277
1933,"Life of Émile Zola, The (1937)",Drama,43278
1934,You Can't Take It With You (1938),Comedy,34106
1935,How Green Was My Valley (1941),Drama,43266
1936,Mrs. Miniver (1942),Drama|War,27367
1937,Going My Way (1944),Comedy,17661
1938,"Lost Weekend, The (1945)",Drama,28580
1939,"Best Years of Our Lives, The (1946)",Drama|War,887
1940,Gentleman's Agreement (1947),Drama,33667
1941,Hamlet (1948),Drama,23383
1942,All the King's Men (1949),Drama,25430
1943,"Greatest Show on Earth, The (1952)",Drama,27191
1944,From Here to Eternity (1953),Drama|Romance|War,11426
1945,On the Waterfront (1954),Crime|Drama,654
1946,Marty (1955),Drama|Romance,15919
1947,West Side Story (1961),Musical|Romance,1725
1948,Tom Jones (1963),Comedy,5769
1949,"Man for All Seasons, A (1966)",Drama,874
1950,In the Heat of the Night (1967),Drama|Mystery,10633
1951,Oliver! (1968),Musical,17917
1952,Midnight Cowboy (1969),Drama,3116
1953,"French Connection, The (1971)",Action|Crime|Drama|Thriller,1051
1954,Rocky (1976),Action|Drama,1366
1955,Kramer Vs. Kramer (1979),Drama,12102
1956,Ordinary People (1980),Drama,16619
1957,Chariots of Fire (1981),Drama,9443
1958,Terms of Endearment (1983),Comedy|Drama,11050
1959,Out of Africa (1985),Drama|Romance,606
1960,"Last Emperor, The (1987)",Drama|War,746
1961,Rain Man (1988),Drama,380
1962,Driving Miss Daisy (1989),Drama,403
1963,Take the Money and Run (1969),Comedy,11485
1964,Klute (1971),Drama|Mystery,466
1965,Repo Man (1984),Comedy|Sci-Fi,13820
1966,Metropolitan (1990),Comedy,15389
1967,Labyrinth (1986),Adventure|Children's|Fantasy,13597
1968,"Breakfast Club, The (1985)",Comedy|Drama,2108
1969,"Nightmare on Elm Street Part 2: Freddy's Revenge, A (1985)",Horror,10014
1970,"Nightmare on Elm Street 3: Dream Warriors, A (1987)",Horror,10072
1971,"Nightmare on Elm Street 4: The Dream Master, A (1988)",Horror,10131
1972,"Nightmare on Elm Street 5: The Dream Child, A (1989)",Horror,10160
1973,Freddy's Dead: The Final Nightmare (1991),Horror,11284
1974,Friday the 13th (1980),Horror,4488
1975,Friday the 13th Part 2 (1981),Horror,9725
1976,Friday the 13th Part 3: 3D (1982),Horror,9728
1977,Friday the 13th: The Final Chapter (1984),Horror,9730
1978,Friday the 13th Part V: A New Beginning (1985),Horror,9731
1979,Friday the 13th Part VI: Jason Lives (1986),Horror,10225
1980,Friday the 13th Part VII: The New Blood (1988),Horror,10281
1981,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror,10283
1982,Halloween (1978),Horror,948
1983,Halloween II (1981),Horror,11281
1984,Halloween III: Season of the Witch (1983),Horror,10676
1985,Halloween 4: The Return of Michael Myers (1988),Horror,11357
1986,Halloween 5: The Revenge of Michael Myers (1989),Horror,11361
1987,Prom Night (1980),Horror,36599
1988,Hello Mary Lou: Prom Night II (1987),Horror,39929
1989,Prom Night III: The Last Kiss (1989),Horror,41828
1990,Prom Night IV: Deliver Us From Evil (1992),Horror,41769
1991,Child's Play (1988),Horror,10585
1992,Child's Play 2 (1990),Horror,11186
1993,Child's Play 3 (1992),Horror,11187
1994,Poltergeist (1982),Horror|Thriller,609
1995,Poltergeist II: The Other Side (1986),Horror|Thriller,11133
1996,Poltergeist III (1988),Horror|Thriller,10306
1997,"Exorcist, The (1973)",Horror,9552
1998,Exorcist II: The Heretic (1977),Horror,11586
1999,"Exorcist III, The (1990)",Horror,11587
2000,Lethal Weapon (1987),Action|Comedy|Crime|Drama,941
2001,Lethal Weapon 2 (1989),Action|Comedy|Crime|Drama,942
2002,Lethal Weapon 3 (1992),Action|Comedy|Crime|Drama,943
2003,Gremlins (1984),Comedy|Horror,927
2004,Gremlins 2: The New Batch (1990),Comedy|Horror,928
2005,"Goonies, The (1985)",Adventure|Children's|Fantasy,9340
